|   ID    |        DATE         |  PROBLEM  |  RESULT   | TIME  |  MEM   | LNG |
| 4584164 | 2011-01-14 18:30:12 |  ICAMPSEQ |        WA |  0.00 |   6440 | C++ |
| 4584160 | 2011-01-14 18:28:41 |  ICAMPSEQ |        WA |  0.00 |   6444 | C++ |
| 4584158 | 2011-01-14 18:28:19 |  ICAMPSEQ |        CE |  0.00 |      0 | C++ |
| 4584154 | 2011-01-14 18:27:16 |  ICAMPSEQ |        CE |  0.00 |      0 | C++ |
| 4584150 | 2011-01-14 18:26:30 |  ICAMPSEQ |        CE |  0.00 |      0 | C++ |
| 4584127 | 2011-01-14 18:21:33 |  ICAMPSEQ |       TLE | -1.00 |   5664 | C++ |
| 4584121 | 2011-01-14 18:20:12 |  ICAMPSEQ |       TLE | -1.00 |   5664 | C++ |
| 4584120 | 2011-01-14 18:19:42 |  ICAMPSEQ |        CE |  0.00 |      0 | C++ |
| 4584106 | 2011-01-14 18:16:10 |  ICAMPSEQ |        WA |  0.00 |   5804 | C++ |
| 4584102 | 2011-01-14 18:15:08 |  ICAMPSEQ |       TLE | -1.00 |   5804 | C++ |
| 4584095 | 2011-01-14 18:12:51 |  ICAMPSEQ |       TLE | -1.00 |   5808 | C++ |
| 4584081 | 2011-01-14 18:07:54 |  ICAMPSEQ |       TLE | -1.00 |   5664 | C++ |
| 4583788 | 2011-01-14 17:01:44 |       MLK |        AC |  0.05 |  18328 | C++ |
| 4583724 | 2011-01-14 16:46:38 |       MLK |       TLE | -1.00 |  18328 | C++ |
| 4583713 | 2011-01-14 16:44:09 |       MLK |       TLE | -1.00 |  18328 | C++ |
| 4583707 | 2011-01-14 16:42:48 |       MLK |        WA |  0.00 |  18320 | C++ |
| 4583698 | 2011-01-14 16:41:31 |       MLK |       TLE | -1.00 |  18328 | C++ |
| 4583661 | 2011-01-14 16:36:04 |       MLK |       TLE | -1.00 |  18328 | C++ |
| 4583654 | 2011-01-14 16:34:39 |       MLK |        WA |  0.04 |  18328 | C++ |
| 4583647 | 2011-01-14 16:33:10 |       MLK |       TLE | -1.00 |  18328 | C++ |
| 4583112 | 2011-01-14 14:36:47 |  ORDERSET |        AC |  1.08 |  13608 | C++ |
| 4582192 | 2011-01-14 10:14:34 |    CLOCKS |        AC |  0.04 |   5944 | C++ |
| 4582105 | 2011-01-14 09:54:08 |  INFINITY |        WA |  0.00 |   2676 | C++ |
| 4582078 | 2011-01-14 09:47:33 |  INFINITY |        WA |  0.00 |   2676 | C++ |
| 4582017 | 2011-01-14 09:26:50 |  ANARC05I |        AC |  0.00 |   2820 | C++ |
| 4581715 | 2011-01-14 07:52:12 |  ANARC05I |        WA |  0.30 |   2816 | C++ |
| 4579359 | 2011-01-13 18:24:56 |   ACMAKER |        AC |  0.00 |   3008 | C++ |
| 4579342 | 2011-01-13 18:23:21 |   ACMAKER |        WA |  0.01 |   3012 | C++ |
| 4577327 | 2011-01-13 12:56:25 |    SQFREE |        AC |  1.22 |  61280 | C++ |
| 4576739 | 2011-01-13 10:31:48 |    LINEUP |        AC |  0.00 |   2696 | C++ |
| 4576723 | 2011-01-13 10:27:10 |    LINEUP |        WA |  0.02 |   2700 | C++ |
| 4576715 | 2011-01-13 10:26:04 |    LINEUP |        WA |  0.08 |   2696 | C++ |
| 4576188 | 2011-01-13 07:59:04 |  MCIRGAME |        AC |  0.01 |   3736 | PYT |
| 4576096 | 2011-01-13 07:18:45 |  ANARC08G |        AC |  0.10 |   2688 | C++ |
| 4575988 | 2011-01-13 06:43:01 |    PAGAIN |       TLE | -1.00 |   4200 | PYT |
| 4575946 | 2011-01-13 06:32:34 |    PAGAIN |       TLE | -1.00 |   3656 | C++ |
| 4575941 | 2011-01-13 06:31:08 |    PAGAIN |       TLE | -1.00 |  12448 | C++ |
| 4575908 | 2011-01-13 06:22:10 |    PAGAIN |        RE |  1.92 |  12440 | C++ |
| 4575906 | 2011-01-13 06:21:23 |    PAGAIN |        RE |  2.00 |  12440 | C++ |
| 4575903 | 2011-01-13 06:20:27 |    PAGAIN |        RE |  3.84 |  12448 | C++ |
| 4575897 | 2011-01-13 06:19:13 |    PAGAIN |        RE |  2.29 |  12440 | C++ |
| 4575891 | 2011-01-13 06:18:14 |    PAGAIN |        RE |  2.91 |  12440 | C++ |
| 4575888 | 2011-01-13 06:16:18 |    PAGAIN |        WA |  2.28 |  12448 | C++ |
| 4575882 | 2011-01-13 06:13:19 |    PAGAIN |        WA |  2.83 |  12448 | C++ |
| 4575793 | 2011-01-13 05:41:17 |   INCDSEQ |        AC |  0.47 |  10384 | C++ |
| 4573571 | 2011-01-12 17:35:37 |    MSE06H |        AC |  0.13 |   2820 | C++ |
| 4571837 | 2011-01-12 13:03:25 |     BOXES |       TLE | -1.00 |      0 | C++ |
| 4571820 | 2011-01-12 12:59:38 |     BOXES |       TLE | -1.00 |   6792 | C++ |
| 4571788 | 2011-01-12 12:49:05 |     BOXES |       TLE | -1.00 |      0 | C++ |
| 4571331 | 2011-01-12 10:24:26 |   LPERMUT |       TLE | -1.00 |   3368 | C++ |
| 4570471 | 2011-01-12 05:44:00 |   INUMBER |        AC |  0.49 |   6912 | C++ |
| 4570458 | 2011-01-12 05:35:53 |   INUMBER |       TLE | -1.00 |   6912 | C++ |
| 4570195 | 2011-01-12 03:39:09 |   CERC07N |        WA |  0.00 |   2816 | C++ |
| 4570172 | 2011-01-12 03:24:07 |   CERC07N |        WA |  0.00 |   2816 | C++ |
| 4570162 | 2011-01-12 03:16:21 |   CERC07N |        WA |  0.00 |   2812 | C++ |
| 4570160 | 2011-01-12 03:15:22 |   CERC07N |        WA |  0.00 |   2812 | C++ |
| 4570148 | 2011-01-12 02:45:39 |        EQ |        AC |  0.01 |   2680 | C++ |
| 4568204 | 2011-01-11 16:24:45 |  BWHEELER |        AC |  0.00 |   2684 | C++ |
| 4568201 | 2011-01-11 16:24:18 |  BWHEELER |        AC |  0.00 |   2684 | C++ |
| 4561702 | 2011-01-10 07:53:26 |  ANDROUND |        WA |  2.20 |   4804 | C++ |
| 4561606 | 2011-01-10 07:25:51 |    EPALIN |        AC |  0.00 |   3264 | C++ |
| 4561543 | 2011-01-10 06:57:56 |  FERT21_0 |        AC |  0.32 |   7848 | PYT |
| 4561500 | 2011-01-10 06:40:22 |  FERT21_0 |       TLE | -1.00 |   2836 | C++ |
| 4561484 | 2011-01-10 06:34:51 |  FERT21_0 |        WA |  0.00 |   2836 | C++ |
| 4561474 | 2011-01-10 06:30:24 |  FERT21_0 |       TLE | -1.00 |   3736 | PYT |
| 4561461 | 2011-01-10 06:26:01 |  FERT21_0 |        WA |  0.09 |   3732 | PYT |
| 4558049 | 2011-01-09 11:38:43 |    SUMITR |        AC |  0.23 |   2540 | C++ |
| 4558043 | 2011-01-09 11:37:56 |    SUMITR |       TLE | -1.00 |   2536 | C++ |
| 4558039 | 2011-01-09 11:36:30 |    SUMITR |        CE |  0.00 |      0 | C++ |
| 4558028 | 2011-01-09 11:34:58 |    SUMITR |        CE |  0.00 |      0 | C++ |
| 4558004 | 2011-01-09 11:31:16 |    SUMITR |        CE |  0.00 |      0 | C++ |
| 4557418 | 2011-01-09 07:53:19 |   FINDPRM |       TLE | -1.00 |      0 | C++ |
| 4557233 | 2011-01-09 06:21:46 |       SKY |       TLE | -1.00 |   7936 | C++ |
| 4557217 | 2011-01-09 06:18:10 |       SKY |       TLE | -1.00 |   3840 | C++ |
| 4557210 | 2011-01-09 06:15:56 |       SKY |       TLE | -1.00 |   3840 | C++ |
| 4557204 | 2011-01-09 06:14:05 |       SKY |        WA |  0.09 |   3836 | C++ |
| 4557197 | 2011-01-09 06:10:37 |       SKY |        WA |  0.09 |   3836 | C++ |
| 4557003 | 2011-01-09 04:26:11 |  CALCAREA |        AC |  0.00 |   2680 | C++ |
| 4554833 | 2011-01-08 16:35:22 |  KNAPSACK |        AC |  0.00 |   2692 | C++ |
| 4554332 | 2011-01-08 14:55:33 |  MBEEWALK |        AC |  0.00 |   2676 | C++ |
| 4552535 | 2011-01-08 07:55:54 |    QUEST5 |        AC |  0.01 |   2836 | C++ |
| 4552507 | 2011-01-08 07:39:19 |  MISERMAN |        AC |  0.00 |   2800 | C++ |
| 4552480 | 2011-01-08 07:25:05 |       PRO |        AC |  0.06 |  10872 | C++ |
| 4552447 | 2011-01-08 07:10:08 |    QUEST5 |        AC |  0.25 |   2844 | C++ |
| 4552440 | 2011-01-08 07:06:42 |    QUEST5 |       TLE | -1.00 |   2808 | C++ |
| 4547236 | 2011-01-07 08:30:44 |   MINIMAX |        AC |  0.48 |   3200 | C++ |
| 4547162 | 2011-01-07 07:54:23 |      COEF |        AC |  0.00 |   2680 | C++ |
| 4547036 | 2011-01-07 07:07:20 |       REC |       TLE | -1.00 |   3852 | C++ |
| 4547027 | 2011-01-07 07:05:08 |       REC |       TLE | -1.00 |   4636 | C++ |
| 4547013 | 2011-01-07 07:02:20 |       REC |       TLE | -1.00 |   4632 | C++ |
| 4547004 | 2011-01-07 06:58:40 |       REC |        RE |  0.00 |   4632 | C++ |
| 4546935 | 2011-01-07 06:32:29 |     HOMEW |       TLE | -1.00 |   3736 | PYT |
| 4546879 | 2011-01-07 06:13:08 |    DQUERY |        AC |  0.30 |  10104 | C++ |
| 4546877 | 2011-01-07 06:12:23 |    DQUERY |        WA |  0.01 |  10096 | C++ |
| 4546412 | 2011-01-07 03:34:05 |     HIST2 |        AC |  0.09 |   8824 | C++ |
| 4546061 | 2011-01-07 01:38:08 |  FACVSPOW |       TLE | -1.00 |   2680 | C++ |
| 4543993 | 2011-01-06 16:22:03 |       ARR |        WA |  0.00 |   1664 | TEX |
| 4543968 | 2011-01-06 16:19:20 |       ARR |        WA |  0.00 |   1668 | TEX |
| 4543965 | 2011-01-06 16:18:54 |       ARR |        WA |  0.00 |   1668 | TEX |
| 4543273 | 2011-01-06 14:45:54 |    DQUERY |        RE |  0.09 |  12008 | C++ |
| 4543246 | 2011-01-06 14:42:12 |    DQUERY |        RE |  0.26 |  19040 | C++ |
| 4543208 | 2011-01-06 14:37:24 |    DQUERY |        RE |  0.07 |  10096 | C++ |
| 4543180 | 2011-01-06 14:33:55 |    DQUERY |        RE |  0.07 |  10096 | C++ |
| 4542946 | 2011-01-06 14:00:55 |    DQUERY |        RE |  0.12 |  10096 | C++ |
| 4542869 | 2011-01-06 13:46:35 |    DQUERY |        RE |  0.13 |  10096 | C++ |
| 4542828 | 2011-01-06 13:39:23 |    DQUERY |        RE |  1.19 |  16160 | C++ |
| 4542464 | 2011-01-06 12:08:59 |   CERC07K |        AC |  0.08 |   3512 | C++ |
| 4542447 | 2011-01-06 12:04:54 |   CERC07K |        WA |  0.77 |   3512 | C++ |
| 4542441 | 2011-01-06 12:03:50 |   CERC07K |        CE |  0.00 |      0 | C++ |
| 4542419 | 2011-01-06 11:56:41 |   CERC07K |       TLE | -1.00 |   3512 | C++ |
| 4542409 | 2011-01-06 11:53:57 |   CERC07K |       TLE | -1.00 |   3516 | C++ |
| 4542404 | 2011-01-06 11:52:39 |   CERC07K |       TLE | -1.00 |   3516 | C++ |
| 4542099 | 2011-01-06 10:39:26 |    DQUERY |        RE |  1.26 |  10072 | C++ |
| 4542016 | 2011-01-06 10:20:17 |    DQUERY |        RE |  0.00 |  30184 | C++ |
| 4542013 | 2011-01-06 10:19:29 |    DQUERY |        RE |  0.00 |  30184 | C++ |
| 4542000 | 2011-01-06 10:17:51 |    DQUERY |        WA |  0.00 |  30184 | C++ |
| 4541994 | 2011-01-06 10:17:11 |    DQUERY |        RE |  1.12 |  30712 | C++ |
| 4541986 | 2011-01-06 10:15:53 |    DQUERY |        WA |  0.00 |  30184 | C++ |
| 4541977 | 2011-01-06 10:14:03 |    DQUERY |        RE |  1.06 |  30712 | C++ |
| 4541832 | 2011-01-06 09:44:52 |    DQUERY |        RE |  1.10 |  30712 | C++ |
| 4541823 | 2011-01-06 09:42:37 |    DQUERY |        RE |  1.02 |   6960 | C++ |
| 4541818 | 2011-01-06 09:41:23 |    DQUERY |        WA |  0.00 |   6436 | C++ |
| 4541547 | 2011-01-06 08:23:10 |    DQUERY |        RE |  1.05 |   6960 | C++ |
| 4541528 | 2011-01-06 08:17:10 |    DQUERY |        RE |  1.07 |  10216 | C++ |
| 4541510 | 2011-01-06 08:10:57 |    DQUERY |        RE |  1.10 |  10216 | C++ |
| 4541505 | 2011-01-06 08:10:11 |    DQUERY |        WA |  0.64 |  10136 | C++ |
| 4541499 | 2011-01-06 08:08:33 |    DQUERY |        RE |  1.11 |  10208 | C++ |
| 4541496 | 2011-01-06 08:06:27 |    DQUERY |        RE |  0.03 |  10344 | C++ |
| 4541492 | 2011-01-06 08:03:33 |    DQUERY |        RE |  1.10 |  10208 | C++ |
| 4541460 | 2011-01-06 07:47:38 |    DQUERY |        RE |  1.08 |  10216 | C++ |
| 4541449 | 2011-01-06 07:44:43 |    DQUERY |        RE |  1.10 |  10208 | C++ |
| 4541446 | 2011-01-06 07:44:16 |    DQUERY |        RE |  0.04 |  10336 | C++ |
| 4541438 | 2011-01-06 07:41:26 |    DQUERY |        RE |  1.06 |  10216 | C++ |
| 4541433 | 2011-01-06 07:40:10 |    DQUERY |        RE |  1.07 |  10216 | C++ |
| 4541431 | 2011-01-06 07:39:28 |    DQUERY |        RE |  1.05 |  10208 | C++ |
| 4541417 | 2011-01-06 07:32:48 |    DQUERY |        WA |  0.02 |  10208 | C++ |
| 4541372 | 2011-01-06 07:13:52 |    DQUERY |        RE |  1.07 |  10216 | C++ |
| 4541368 | 2011-01-06 07:11:46 |    DQUERY |        RE |  1.09 |  10208 | C++ |
| 4541214 | 2011-01-06 06:00:44 |    DQUERY |        RE |  1.06 |  10216 | C++ |
| 4541205 | 2011-01-06 05:58:56 |    DQUERY |        RE |  1.09 |  16160 | C++ |
| 4540952 | 2011-01-06 04:20:29 |   SCITIES |        AC |  0.15 |   2728 | C++ |
| 4540873 | 2011-01-06 03:39:49 |  NUMOFPAL |        AC |  0.00 |   3712 | C++ |
| 4540355 | 2011-01-06 00:25:57 |   STREETR |        AC |  0.02 |   3072 | C++ |
| 4537417 | 2011-01-05 10:51:02 |    KLUCKY |        AC |  0.00 |   2680 | C++ |
| 4536880 | 2011-01-05 08:32:35 |  SAMER08A |        AC |  0.04 |   3092 | C++ |
| 4536637 | 2011-01-05 07:14:18 |    MPILOT |        WA |  0.00 |   2836 | C++ |
| 4536628 | 2011-01-05 07:12:47 |    MPILOT |        WA |  0.00 |   2836 | C++ |
| 4536578 | 2011-01-05 06:50:25 |    MPILOT |        AC |  0.42 |   2916 | C++ |
| 4536577 | 2011-01-05 06:48:57 |    MPILOT |        RE |  0.57 |   2840 | C++ |
| 4534288 | 2011-01-04 17:22:57 |  XORROUND |       TLE | -1.00 |   6776 | C++ |
| 4533455 | 2011-01-04 14:26:33 |      DIV2 |        AC |  0.14 |   6580 | C++ |
| 4533374 | 2011-01-04 14:07:08 |     TRIKA |        AC |  0.00 |   2824 | C++ |
| 4533304 | 2011-01-04 13:49:41 |     TRIKA |        WA |  0.00 |   2820 | C++ |
| 4531789 | 2011-01-04 07:03:45 |  ARRANGE2 |        AC |  0.19 |  15832 | C++ |
| 4531773 | 2011-01-04 06:53:42 |  ARRANGE2 |        AC |  0.19 |  15840 | C++ |
| 4530241 | 2011-01-03 18:51:01 |    MBLAST |        AC |  0.04 |   2832 | C++ |
| 4530159 | 2011-01-03 18:38:29 |  ARRANGE2 |       TLE | -1.00 |  18376 | C++ |
| 4528096 | 2011-01-03 10:14:31 |  PATHEADS |        AC |  0.34 |  10904 | C++ |
| 4528076 | 2011-01-03 10:09:26 |  PATHEADS |       TLE | -1.00 |  11040 | C++ |
| 4528059 | 2011-01-03 10:05:01 |  PATHEADS |        WA |  1.22 |  11040 | C++ |
| 4528015 | 2011-01-03 09:51:29 |  PATHEADS |       TLE | -1.00 |  10888 | C++ |
| 4528002 | 2011-01-03 09:48:25 |  PATHEADS |       TLE | -1.00 |  10888 | C++ |
| 4527950 | 2011-01-03 09:36:43 |  ROOTCIPH |        AC |  0.00 |   2684 | C++ |
| 4527914 | 2011-01-03 09:30:09 |      HMRO |        AC |  0.46 |   6728 | C++ |
| 4527655 | 2011-01-03 08:12:31 |     MUDDY |        AC |  0.00 |   8960 | C++ |
| 4527651 | 2011-01-03 08:10:24 |     MUDDY |        WA |  0.01 |   8968 | C++ |
| 4527509 | 2011-01-03 07:34:58 |      EDGE |        AC |  0.00 |   3832 | C++ |
| 4527507 | 2011-01-03 07:34:24 |      EDGE |        CE |  0.00 |      0 | C++ |
| 4527499 | 2011-01-03 07:32:30 |      EDGE |        WA |  0.00 |   2808 | C++ |
| 4527361 | 2011-01-03 06:23:07 |    GNY07H |        AC |  0.00 |   2744 | C++ |
| 4527284 | 2011-01-03 05:59:51 |    CTRICK |        AC |  0.03 |   3064 | C++ |
| 4527137 | 2011-01-03 05:04:52 |   MMAXPER |        AC |  0.00 |   2700 | C++ |
| 4525794 | 2011-01-02 18:30:06 |    BSHEEP |        WA |  4.85 |   7420 | C++ |
| 4525771 | 2011-01-02 18:25:51 |    BSHEEP |        WA |  4.74 |   7416 | C++ |
| 4525750 | 2011-01-02 18:20:35 |    BSHEEP |        WA |  4.35 |   7416 | C++ |
| 4525728 | 2011-01-02 18:12:59 |    BSHEEP |        WA |  4.83 |   7416 | C++ |
| 4525599 | 2011-01-02 17:42:40 |    BSHEEP |        WA |  4.85 |   7416 | C++ |
| 4525588 | 2011-01-02 17:40:45 |    BSHEEP |        WA |  4.75 |   7416 | C++ |
| 4525367 | 2011-01-02 16:52:16 |    BSHEEP |        WA |  5.02 |   7416 | C++ |
| 4522940 | 2011-01-02 03:45:18 |  C1LJUTNJ |        WA |  0.38 |   3732 | PYT |
| 4522928 | 2011-01-02 03:39:15 |  C1LJUTNJ |        WA |  0.37 |   3732 | PYT |
| 4522908 | 2011-01-02 03:26:58 |  C1LJUTNJ |        WA |  0.11 |   2680 | C++ |
| 4522896 | 2011-01-02 03:23:14 |  C1LJUTNJ |        WA |  0.11 |   3460 | C++ |
| 4522175 | 2011-01-01 20:55:41 |    BSHEEP |        WA |  4.82 |   7416 | C++ |
| 4522137 | 2011-01-01 20:49:25 |    BSHEEP |        WA |  4.80 |   7416 | C++ |
| 4521119 | 2011-01-01 16:24:41 |    ABCDEF |        AC |  1.39 |   6584 | C++ |
| 4521093 | 2011-01-01 16:19:38 |    ABCDEF |       TLE | -1.00 |  23408 | C++ |
| 4520828 | 2011-01-01 14:56:19 |  ANARC05H |        AC |  0.00 |   2712 | C++ |
| 4520807 | 2011-01-01 14:46:11 |  FRACTION |        AC |  0.18 |   2848 | C++ |
| 4520803 | 2011-01-01 14:44:31 |  FRACTION |        AC |  0.26 |   2848 | C++ |
| 4520786 | 2011-01-01 14:35:51 |  FRACTION |       TLE | -1.00 |   2848 | C++ |
| 4520296 | 2011-01-01 11:18:41 |      GSS3 |        AC |  0.08 |   7292 | C++ |
| 4519802 | 2011-01-01 07:39:02 |    RATING |        AC |  0.48 |   8400 | C++ |
| 4519738 | 2011-01-01 07:12:23 |    RATING |        WA |  0.01 |   8400 | C++ |
| 4519466 | 2011-01-01 04:08:38 |  FREQUENT |        AC |  0.34 |   6268 | C++ |
| 4519342 | 2011-01-01 02:32:12 |    INTEST |        RE |  0.00 |   4040 | PYT |
| 4519303 | 2011-01-01 01:56:43 |    EBOXES |        AC |  0.00 |   3732 | PYT |
| 4519194 | 2010-12-31 23:57:14 |  HELPR2D2 |        AC |  0.20 |   3704 | C++ |
| 4519048 | 2010-12-31 22:45:56 |      KGSS |        AC |  0.07 |   5244 | C++ |
| 4517728 | 2010-12-31 15:23:57 |    MATSUM |        AC |  0.63 |  10952 | C++ |
| 4517724 | 2010-12-31 15:23:20 |    MATSUM |        CE |  0.00 |      0 | C++ |
| 4517603 | 2010-12-31 14:53:56 |    MATSUM |        AC |  0.65 |  10952 | C++ |
| 4517599 | 2010-12-31 14:52:26 |    MATSUM |        RE |  5.72 |  10872 | C++ |
| 4517580 | 2010-12-31 14:46:19 |    MATSUM |       TLE | -1.00 |  10872 | C++ |
| 4515825 | 2010-12-31 03:16:28 |   GARBAGE |        AC |  0.08 |   7696 | PYT |
| 4515819 | 2010-12-31 03:09:13 |   GARBAGE |        WA |  0.79 |   3736 | PYT |
| 4515818 | 2010-12-31 03:08:53 |   GARBAGE |        CE |  0.00 |      0 | C++ |
| 4513475 | 2010-12-30 15:41:45 |    MCARDS |        AC |  0.01 |   3328 | C++ |
| 4512546 | 2010-12-30 12:45:42 |    BRCKTS |        AC |  0.55 |   3228 | C++ |
| 4512528 | 2010-12-30 12:40:09 |    BRCKTS |        WA |  4.26 |   3224 | C++ |
| 4512521 | 2010-12-30 12:38:44 |    BRCKTS |        WA |  4.18 |   3224 | C++ |
| 4512497 | 2010-12-30 12:33:37 |    BRCKTS |        WA |  4.17 |   3224 | C++ |
| 4512482 | 2010-12-30 12:31:02 |    BRCKTS |        WA |  4.18 |   3224 | C++ |
| 4511101 | 2010-12-30 05:12:43 |      GSS1 |        AC |  0.53 |  10880 | C++ |
| 4511094 | 2010-12-30 05:10:44 |      GSS1 |        WA |  0.46 |  10880 | C++ |
| 4511087 | 2010-12-30 05:07:50 |      GSS1 |        RE |  0.12 |  11008 | C++ |
| 4511064 | 2010-12-30 04:57:25 |      GSS1 |        WA |  0.44 |  10880 | C++ |
| 4511061 | 2010-12-30 04:56:03 |      GSS1 |        WA |  0.43 |  10880 | C++ |
| 4511039 | 2010-12-30 04:47:25 |      GSS1 |        WA |  0.50 |   6780 | C++ |
| 4510970 | 2010-12-30 04:24:42 |      GSS1 |        WA |  0.43 |   6780 | C++ |
| 4510130 | 2010-12-29 21:33:38 |   NDIVPHI |        AC |  0.00 |   3736 | PYT |
| 4510121 | 2010-12-29 21:29:43 |   NDIVPHI |        AC |  0.00 |   3868 | C++ |
| 4510104 | 2010-12-29 21:23:35 |   NDIVPHI |       TLE | -1.00 |      0 | PYT |
| 4509793 | 2010-12-29 20:05:54 |   SIGSEGV |        ?? |  3.14 |    777 | C++ |
| 4509786 | 2010-12-29 20:03:59 |   SIGSEGV |        ?? |  3.14 |    777 | C++ |
| 4509780 | 2010-12-29 20:01:47 |   SIGSEGV |        ?? |  3.14 |    777 | C++ |
| 4509777 | 2010-12-29 20:01:07 |   SIGSEGV |        ?? |  2.72 |    666 | C++ |
| 4509775 | 2010-12-29 20:00:13 |   SIGSEGV |        CE |  0.00 |      0 | C++ |
| 4509771 | 2010-12-29 19:59:20 |   SIGSEGV |        ?? |  3.14 |    777 | C++ |
| 4509767 | 2010-12-29 19:58:41 |   SIGSEGV |        ?? |  3.14 |    777 | C++ |
| 4509751 | 2010-12-29 19:56:12 |   SIGSEGV |        ?? |  3.14 |    777 | C++ |
| 4509748 | 2010-12-29 19:54:55 |   SIGSEGV |        ?? |  2.72 |    666 | C++ |
| 4509738 | 2010-12-29 19:53:23 |   SIGSEGV |        ?? |  2.72 |    666 | JAV |
| 4509546 | 2010-12-29 19:02:39 |    FCTRL4 |       TLE | -1.00 |      0 | C++ |
| 4509476 | 2010-12-29 18:43:36 |    FCTRL4 |       TLE | -1.00 |   3736 | PYT |
| 4509444 | 2010-12-29 18:39:00 |    FCTRL4 |       TLE | -1.00 |   3736 | PYT |
| 4509403 | 2010-12-29 18:30:20 |    FCTRL4 |       TLE | -1.00 |      0 | JAV |
| 4509006 | 2010-12-29 17:03:53 |    FINDSR |        AC |  0.01 |   3172 | C++ |
| 4508896 | 2010-12-29 16:42:51 |    FINDSR |        WA |  0.13 |   3168 | C++ |
| 4508887 | 2010-12-29 16:41:47 |    FINDSR |        AC |  0.11 |   2776 | C++ |
| 4508878 | 2010-12-29 16:40:18 |    FINDSR |        RE |  0.00 |   2732 | C++ |
| 4508841 | 2010-12-29 16:31:45 |    FINDSR |        AC |  0.11 |   2776 | C++ |
| 4508612 | 2010-12-29 15:43:46 |    FINDSR |       TLE | -1.00 |   3948 | C++ |
| 4508556 | 2010-12-29 15:32:20 |  SAMER08G |        AC |  0.00 |   2680 | C++ |
| 4508548 | 2010-12-29 15:31:33 |  SAMER08G |        RE |  0.01 |   2812 | C++ |
| 4508539 | 2010-12-29 15:28:58 |  SAMER08G |        RE |  0.00 |   2680 | C++ |
| 4508527 | 2010-12-29 15:27:04 |  SAMER08G |        RE |  0.00 |   2680 | C++ |
| 4507394 | 2010-12-29 11:08:04 |       CPC |        AC |  0.44 |   4048 | PYT |
| 4507318 | 2010-12-29 10:43:41 |      NGM2 |        AC |  0.11 |   2684 | C++ |
| 4506991 | 2010-12-29 08:54:50 |  PIZZALOC |        AC |  0.26 |   2684 | C++ |
| 4506702 | 2010-12-29 06:58:19 |  BOWLING1 |        AC |  0.02 |   7744 | PYT |
| 4503573 | 2010-12-28 13:26:58 |      GSS1 |       TLE | -1.00 |      0 | C++ |
| 4502245 | 2010-12-28 05:16:04 |  YODANESS |        AC |  0.09 |   4372 | C++ |
| 4502244 | 2010-12-28 05:15:12 |  YODANESS |        CE |  0.00 |      0 | C++ |
| 4502233 | 2010-12-28 05:12:48 |  YODANESS |        AC |  0.22 |   4636 | C++ |
| 4499748 | 2010-12-27 15:49:20 |  TEMPTISL |        AC |  0.00 |   2704 | C++ |
| 4499593 | 2010-12-27 15:24:46 |   POLYNOM |        AC |  0.03 |   2684 | C++ |
| 4497315 | 2010-12-27 04:33:56 |  TDKPRIME |       TLE | -1.00 |   7988 | C++ |
| 4497311 | 2010-12-27 04:31:31 |  TDKPRIME |       TLE | -1.00 |   7992 | C++ |
| 4497307 | 2010-12-27 04:29:38 |  TDKPRIME |       TLE | -1.00 |   7988 | C++ |
| 4497303 | 2010-12-27 04:27:44 |  TDKPRIME |       TLE | -1.00 |      0 | C++ |
| 4497297 | 2010-12-27 04:23:07 |  TDKPRIME |       TLE | -1.00 |      0 | C++ |
| 4497078 | 2010-12-27 02:14:10 |     IITD4 |        AC |  2.04 |   2684 | C++ |
| 4497024 | 2010-12-27 01:41:18 |   MINMOVE |        AC |  0.00 |   2876 | C++ |
| 4497014 | 2010-12-27 01:38:38 |   MINMOVE |        AC |  0.00 |   3064 | C++ |
| 4496706 | 2010-12-26 22:54:31 |  INTEGER1 |       TLE | -1.00 |      0 | C++ |
| 4496551 | 2010-12-26 21:39:21 |   MINMOVE |       TLE | -1.00 |   3956 | C++ |
| 4496545 | 2010-12-26 21:37:45 |   MINMOVE |       TLE | -1.00 |   3956 | C++ |
| 4496526 | 2010-12-26 21:24:51 |   MINMOVE |       TLE | -1.00 |   3956 | C++ |
| 4496521 | 2010-12-26 21:23:37 |   MINMOVE |       TLE | -1.00 |   3956 | C++ |
| 4496504 | 2010-12-26 21:16:45 |   MINMOVE |        WA |  0.00 |   3948 | C++ |
| 4496471 | 2010-12-26 20:57:09 |   MINMOVE |        WA |  0.00 |   3956 | C++ |
| 4496464 | 2010-12-26 20:54:22 |   MINMOVE |       TLE | -1.00 |   3956 | C++ |
| 4496451 | 2010-12-26 20:50:09 |   MINMOVE |       TLE | -1.00 |   3952 | C++ |
| 4496449 | 2010-12-26 20:49:29 |   MINMOVE |        WA |  0.00 |   3952 | C++ |
| 4496447 | 2010-12-26 20:48:33 |   MINMOVE |        WA |  0.00 |   3948 | C++ |
| 4496443 | 2010-12-26 20:47:25 |   MINMOVE |       TLE | -1.00 |   3956 | C++ |
| 4496442 | 2010-12-26 20:46:33 |   MINMOVE |        RE |  0.03 |   2812 | C++ |
| 4496203 | 2010-12-26 19:20:08 |  MICEMAZE |        AC |  0.00 |   2604 | C++ |
| 4496010 | 2010-12-26 18:30:37 |   CPCRC1C |        AC |  0.00 |   3732 | PYT |
